id,id_str,screen_name,age,in_out_ratio,favorites_ratio,status_ratio,account_rep,avg_tpd,hashtags_ratio,user_mentions_ratio,url_ratio,avg_cosine_similarity,avg_tweet_sentiment,std_deviation_friends,std_deviation_followers,unique_urls_ratio,tweet_url_similarity,user_description_len,user_description_sentiment,special_char_in_description,tweet_count,description,bot
885239581,885239581,vedang_singh,186401111.84520507,0.20506329113924052,0.039862423171437414,0.06257473404818664,0.17016806722689076,1.3595505617977528,0.39669421487603307,1.1322314049586777,0.17355371900826447,0.12614538594659433,0.04777943245918454,1.1429795591744322e+17,3.5420635505196896e+17,0.9523809523809523,0.12614421239631565,3,0.0,0,136,meh,0
21035409,21035409,michaelianblack,301994043.6353321,2988.586102719033,5.354616867717619,23.43259991096088,0.9996655055363382,21.27659574468085,0.042,1.028,0.217,0.06017122620569676,0.09813428571428572,1.2948658160289582e+17,4.7806124481798944e+17,0.9585253456221198,0.4577206649577555,42,0.0,10,82223,yearsintheNFLringsyearsrings,0
66511103,66511103,tatatessari,286272546.1940911,2.0,0.5830974790255506,10.58177055492486,0.6666666666666666,3.225806451612903,0.015,0.502,0.043,0.04245328017051024,0.01660833333333333,1.8621954562801594e+17,2.5797980404539702e+17,0.9534883720930233,0.528644874566081,11,0.0,3,35093,nemai,0
20221159,20221159,jeremypiven,302913604.80396795,8513.88275862069,0.20622117663030012,1.346855319568848,0.9998825585708755,1.7182130584192439,0.399,0.532,0.635,0.21408738395076482,0.1580826878306878,9.91381645776465e+16,4.7674422000495974e+17,0.9952755905511811,0.5267282372205077,0,0.0,0,4747,,0
35503367,35503367,ionekr,296057297.6583791,0.2018018018018018,8.726170307009431,2.2173653721500166,0.1679160419790105,2.4271844660194173,0.275,1.263,0.277,0.10654808548118969,0.031419383116883116,1.6405288100581162e+17,2.3112434170270595e+17,0.9927797833935018,0.13112787703890397,14,0.0,2,7624,Computingfan,0
52534584,52534584,YO_RANDYJACKSON,290422714.2688019,1217.3363228699552,0.13744379498862078,1.1043103181769702,0.9991792085803989,1.845018450184502,0.52,1.352,0.234,0.1314753791513634,0.15864318686868664,6.548926488307748e+16,4.457019684324803e+17,0.9700854700854701,0.22886571274831127,152,0.25,30,3714,AmericanbassistsingerrecordproducermusicmanagerandformerARexecutiveHeisbestknownasajudgeonAmericanIdolandExecutiveProducer,0
240492339,240492339,Gustfer0.0des__,241329749.92312002,1,0.0,0.1761440519187624,1.0,4.263636363636364,0.04904051172707889,0.3646055437100213,0.006396588486140725,0.02208079512074782,0.014560315306583969,2.5539338578544816e+17,1.4279655486627392e+17,0.6666666666666666,0.4444444444444444,0,0.0,0,492,,0
309277320,309277320,Juicy_JessieG,229860923.91286898,0.27203893996755,1.9850194292830599,1.4475118012060335,0.21386054421768708,2.857142857142857,0.474,0.523,0.158,0.03873654499719279,0.08568264033189019,1.3652414025361086e+17,2.9770460410448845e+17,0.9873417721518988,0.46600233529369345,63,0.10888888888888888,12,4019,KeepyoursquatslowandrealisticstandardshighGirlPower,0
198001905,198001905,GelaFridman,250749635.5775411,0.471875,0.16987143331990198,0.353870105516307,0.3205944798301486,1.9569471624266144,0.409,1.023,0.628,0.1493198886685998,0.10292328553391047,1.3866168302713162e+17,1.9674854410826614e+17,0.9124203821656051,0.16685999134439017,75,-0.04999999999999999,12,1034,becomfortablewhilebeinguncomfortablemotherwifetechnologyhugeinc,0
18036441,18036441,Stanford,307860853.0983889,1224.0117878192534,0.01683877618030004,5.069874861618669,0.9991836813245853,6.0606060606060606,0.12,0.645,0.886,0.1949301718583414,0.09547488761238748,5.108103564011366e+16,4.840544358039251e+17,0.9808126410835214,0.7224095466385846,126,0.0,19,18218,StanfordisoneoftheworldsleadingresearchandteachinginstitutionsOfficialTwitterfeedbyUniversityCommunications,0
21119984,21119984,meadowgroove,301919994.148921,0.7613577023498694,4.0667409373172445,12.361335692657498,0.4322561517936555,62.5,0.149,1.74,0.131,0.04328042414353622,0.03223645923520924,2.117915684925949e+17,3.372832145686906e+17,0.9541984732824428,0.49755891032261057,151,4.625929269271485e-18,28,45073,LawyeratheistnatureandanimalloverSaneCentreLeftistwannabeinteriordesignergeneralmesserIgetpanickywhenrunninglowonmayonnaise,0
24908960,24908960,FreeSol,299515803.4448259,27.368200836820083,0.009519364144420587,2.8260972885723787,0.9647492625368732,2.7777777777777777,0.375,1.059,0.272,0.08222842653683211,0.12811872294372295,8.651118353963515e+16,9.432776686390963e+16,0.8897058823529411,0.3056562189662262,38,0.0,5,9797,Contactbookingfreesolgmailcom,0
236236336,236236336,rbvaughan,242193016.9939661,1.0206451612903227,0.1890723381225349,1.2453802497844704,0.5051085568326947,4.201680672268908,1.108,1.235,0.418,0.10762077970038599,0.0718969841269841,3.262702504751792e+17,3.6753192274123955e+17,0.9593301435406698,0.2948507358431432,138,0.2857142857142857,26,3561,CohostofJustRightbroadcastingonshortwaveonWBCQMaineUSAandChannelGermanycapitalismfreespeechhttpstcobUEdTvLYy,0
114295199,114295199,julibrant,270638173.972141,1.1710526315789473,0.08013060272211397,0.2368801084454525,0.5393939393939394,4.61875,0.03382949932341001,0.2462787550744249,0.06048387096774194,0.04263268270303253,0.01608190196899875,1147659727.0429757,1.3435761404282442e+17,0.9111111111111111,0.2768701376516264,44,0.0,8,747,Meunetodissequeaquitemreceitasdebolo,0
37687523,37687523,cory_arcangel,295375299.29804397,24.79860302677532,2.940010224496625,1.3253593002879522,0.9612382112720546,1.9569471624266144,0.247,1.189,0.313,0.08680101949607619,0.06024627983127991,1.9003784881727872e+17,2.2702262672582646e+17,0.8753993610223643,0.1985296645527923,53,0.0,17,4544,httpstcoNCLREgSvhttpstcoVhNoHtQIyj,0
159354944,159354944,DeathToCambria,259388021.01417994,0.2003994673768309,1.3360308569571728,1.7497307632999324,0.16694398225180254,2.544529262086514,0.159,0.647,0.329,0.11020916497683204,0.039575478192442476,1.837086761546369e+17,2.9741140973055565e+17,0.9969604863221885,0.2594746596812495,0,0.0,0,5271,,0
2795845802,2795845802,rabovitz,126735056.05191112,48.4825,3.7454640790592997,1.6627569874091066,0.9797908351437377,32.25806451612903,0.266,1.845,0.079,0.07064785052498616,0.15527894534632025,1.899076965350602e+17,3.769385647316036e+17,0.8987341772151899,0.24039137637634767,109,0.0,26,2728,ThisismefriendofpeopleanimalsandrobotsFounderandCEOofMagicLeapBuildingtheMagicverse,0
115414150,115414150,whamsy,270316106.6561699,0.2708333333333333,0.028766321386430472,0.08022607408882276,0.21311475409836064,2.484536082474227,0.5352697095435685,0.5435684647302904,0.2987551867219917,0.048723057875861286,0.09255585001509722,1.3599263212105605e+17,2.6625061478168115e+17,1.0,0.1856190896434596,86,-0.125,20,251,AmoviefoodandbookaddictIprayeverydayforthelonglifeofGeorgeRRMartin,0
574602943,574602943,happyB0T,200333580.01917195,110.0,0.0,1.5620985756359544,0.990990990990991,7.518796992481203,0.142,0.0,0.0,0.039947402674319676,0.2005233437395933,1077149406.0,1.1392679630626384e+17,0.0,0.0,157,0.25,34,3622,ImalearningBotthatwillslowlyexpandmyvocabularybasedontweetsIfindcontaininghappyfacesAprojectbyPlummerFerdezSeealsosadBT,0
17919972,17919972,taylorswift13,308266009.4990361,1,0.13004872014644014,0.02802774141087072,1.0,2.0833333333333335,0.77,0.69,0.48,0.38919160118162494,0.05385660173160173,0.0,4.841770780608989e+17,0.875,0.24981938252488242,49,0.19285714285714284,11,100,TheoldTaylorcantcometothephonerightnow,0
57195124,57195124,CinemaPaulinia,289121846.27942705,1.9390742734122712,0.008965078334118392,0.5761557009393421,0.6597568121886903,3.5587188612099645,0.326,0.572,0.565,0.15503747994173037,0.01007979797979798,1070931052.13892,1.8021070952500544e+17,0.7256637168141593,0.2555426895920568,87,0.1,15,1928,FiquepordentrodetudooqueacontecenoPoloCulturaleCinematogrficodePaulnia,0
43949484,43949484,jettheband,292944026.19358706,1047.125,0.005898737797978105,0.23300014302013514,0.9990459153249851,3.3617021276595747,0.08227848101265822,0.5240506329113924,0.09113924050632911,0.038507512901510194,0.10341833380520088,2.7229594699197955e+17,1.8397112239545293e+17,0.9166666666666666,0.19856110277714906,0,0.0,0,790,,0
215476014,215476014,austinGMAT,247125489.42862797,1.1766437684003925,0.630714380618416,2.4644709916736223,0.5405770964833183,2.2831050228310503,1.358,1.941,0.753,0.1715558386136561,0.11060545177970174,8.521135062667075e+16,3.048528004774558e+17,0.9814077025232404,0.3288366992932194,67,0.6666666666666666,11,7031,ExceptionalGMATclassesandMBAadmissionscoachinginAustinTX,0
4348237453,4348237453,Matt_LeBlanc,88430303.4687221,3835.875,0.2315586308854257,0.4543238960410251,0.9997393712330999,2.486631016042781,0.2752688172043011,0.821505376344086,0.2703862660944206,0.10736008083013661,0.14432156482049197,1.515831592684922e+17,4.820655867161689e+17,1.0,0.4535192128911522,19,0.0,6,466,HeythereItsme,0
19616327,19616327,MaryBonoUSA,303734413.1189599,11.697321428571428,1.777869008832084,2.1158063500308866,0.9212432318402363,2.785515320334262,0.369,1.287,0.253,0.0808188355779793,0.13950987012987015,1.7655014593614726e+17,2.199405363617046e+17,0.9802371541501976,0.16834107317736763,105,0.475,17,7467,ProblemsolverdragonslayerfightingthegoodfightswithFaegrebdwhilsthappilymarriedtoastrooz,0
14401698,14401698,genesimmons,328531465.92997503,4372.1,0.08626023056811359,6.845327870297038,0.9997713292629942,6.4935064935064934,0.202,1.041,0.511,0.25264308360748444,0.08459681818181818,9.146228214220976e+16,4.853785903215941e+17,0.7318982387475538,0.1926976504721895,23,0.0,5,26225,httpstcoQcVHlqVMK,0
25688061,25688061,AlvaroGarnero,299174336.246711,452.29241877256317,0.6032923888603905,9.614846099726654,0.9977939185422341,3.2679738562091503,0.298,0.912,0.607,0.14931519957853534,0.018685425685425687,6.958517251935756e+16,4.3072167177893005e+17,0.9818780889621087,0.2623203349692285,144,0.0,31,33370,EmpresrioeapresentadordopornaTVRecordFundadoredonodoCafedeaMusiquehttpstcoTULHDteTcontatoalvarogarnerocombr,0
278672435,278672435,BEugeneSmith,234626265.65633392,1.1533546325878594,1.5683563771968774,1.3010103499968462,0.5356083086053413,3.4602076124567476,0.173,1.062,0.367,0.1332513042212789,0.054771303335553356,1.9312903477783405e+17,1.6895780341173363e+17,1.0,0.19323544787302674,43,0.0,5,3531,violistandlapsedmycologistturnedtechie,0
67776033,67776033,RODRIGOMARINP,285924704.6785481,0.20278969957081544,1.26582136512793,0.35717375354051406,0.16859946476360393,2.577319587628866,0.31,1.122,0.254,0.16340791352616135,0.02720953282828283,1.6527154667114122e+17,2.56134590341035e+17,0.9133858267716536,0.228009086398272,13,0.0,2,1206,IngAgrnomo,0
99130637,99130637,nightsailer,275153570.22829294,1.6608695652173913,0.010676219819945256,0.1416169158469209,0.6241830065359477,2.625730994152047,0.09131403118040089,0.6993318485523385,0.08240534521158129,0.017586628874327336,0.0159813333783267,1.1026836380143566e+17,1.3390284814131861e+17,0.972972972972973,0.19215145631474762,72,0.0,17,451,APerlPHPprogrammerCofounderArchitectofhttptcoearfIMni,0
25489250,25489250,DerrenBrown,299277471.13800097,28986.28205128205,0.007217382557352586,4.55128144066654,0.9999655021123321,4.016064257028113,0.091,0.912,0.287,0.07571386191753371,0.1488885975185527,1.1896126758486525e+17,4.897905582059316e+17,0.9686411149825784,0.2505085025091728,139,0.24675324675324675,25,15865,PrinceofEterniaandDefenderoftheSecretsofCastleGrayskullHatesmushroomsBRANDNEWSPECIALSACRIFICEDROPSONNETFLIXOCTth,0
14130366,14130366,sundarpichai,331524285.52080894,6068.058282208589,0.18321191735495818,0.2968397921298682,0.9998352297912624,1.594896331738437,0.337,1.026,0.513,0.13110338157784307,0.14693508567821068,1.2238229939713213e+17,4.844385623574782e+17,0.9902534113060428,0.1655038334830283,11,0.0,2,1148,CEOGoogle,0
15340816,15340816,jamiecullum,321400370.40790296,265.56779661016947,0.2556512299463722,0.9793243224969863,0.9962486091241456,1.8691588785046729,0.27,1.223,0.388,0.08100880828759406,0.14870132215007206,676615971.4337074,4.061675518027377e+17,0.9587628865979382,0.22309785300312382,0,0.0,0,3647,,0
18839785,18839785,narendramodi,305217710.433589,21893.111776447106,0.0,5.7546647522676215,0.999954325619134,9.090909090909092,0.236,0.353,0.358,0.12438540993107189,0.18645526875901866,1.844452790876509e+17,2.5581269592498563e+17,0.994413407821229,0.4078542574052468,23,0.0,3,20773,PrimeMinisterofIndia,0
18580813,18580813,momocj,0.4114219114219114,1.3351482950046116,0.47179383255558643,0.29149463253509494,-1,-1,-1,-1,0.049,0.008697112679216454,0.004227045454545455,2.2633106576209296e+17,3.1101060965528666e+17,1.0,0.32382025152888416,22,0.0,4,1847,,0
39203045,39203045,Residente,294807650.48780894,3403.6291936433195,0.611056055370074,8.53045976194568,0.9997062822577368,3.861003861003861,0.255,1.018,0.483,0.16759120820967213,0.031141949855699864,8.635219163488176e+16,4.9052392874795424e+17,0.45134575569358176,0.24105834405859947,65,0.0,14,29161,RenPrezJoglarhttpstcoluTluDKYGhttpstcoZlkkLnylBW,0
40835471,40835471,cameronbright,294195987.5385611,78.35392320534224,0.5685679175963452,1.4692899234165882,0.9873982285990786,3.5587188612099645,0.345,1.63,0.312,0.08685878018668698,0.0730801436387686,1.9517331525545824e+17,4.260559122759599e+17,0.5705128205128205,0.27692816753950156,127,0.0,29,4972,ActorTwilightXMenRunningScaredPartnerEphinApparelAspiringStreamerContentCreatorhttpstcoWpTEEgwl,0
327262257,327262257,eva_recinos,227321813.07667089,1.3340888485947415,7.579133637381737,5.757420206562287,0.5715672946203146,7.042253521126761,0.128,1.086,0.334,0.08698317042780288,0.12701453282828273,1.5823680129188464e+17,2.893037556897255e+17,0.9760479041916168,0.27531309298990453,144,0.03333333333333333,35,15260,SocialLACMAWriterseeninguardiangoodlamagetcIhaveanewsletterhttpstcoLMALTgHnillosNeverForeveranicolebucks,0
14880616,14880616,Paula_Deen,325285414.769644,4153.536809815951,0.04701348202417817,1.9995338569379282,0.9997592992803344,1.9342359767891684,0.056,0.137,0.867,0.412007502427678,0.21258737554112528,355058216.5788186,4.6551662582009715e+17,0.8281430219146482,0.35761849157023345,71,0.8333333333333334,15,7528,CookingandfamilyarethegreatestgiftsLoveandBestDishesyall,0
166211732,166211732,MatthewDaddona,257792109.95721412,0.5567054764984908,0.19070250058529478,0.2644363320945476,0.35761772853185597,1.7466666666666666,0.14631043256997456,1.3256997455470738,0.3205918618988903,0.056405697554003084,0.13844356458721432,1.1905846793381275e+17,2.1437320708445843e+17,0.9576923076923077,0.19229943409611538,153,0.5,31,814,EditorofnonfictiondeystreetWriterwithbylinesinTinHouseoutsidemagazineFastCompanyandmoreCohostofthekillgenrenycseriesinNYC,0
252663106,252663106,CameronNewton,239036969.1012981,11084.1,0.015542365743541486,0.14024274205800225,0.9999097888156173,1.4356060606060606,1.04221635883905,0.7994722955145118,0.5157894736842106,0.22104852351128096,0.12574990506569442,7.664412185212771e+16,4.884819489647395e+17,0.9744897959183674,0.400249086487665,23,0.0,5,389,httpstcoVpXEujVVc,0
2239718538,2239718538,jennykijowski,150120253.7172079,0.7169811320754716,0.2497837505033589,0.15942419098947103,0.4175824175824176,1.6235294117647059,0.5942028985507246,0.9710144927536232,0.23550724637681159,0.06971856649674481,0.07032346628814022,1.2664344881737806e+17,1.6014901499070573e+17,1.0,0.15156640631814805,81,0.0,18,277,JennylivesworksandwritesinBrooklynwithherpartnertwinsandpitbull,0
365587588,365587588,Shoham_11,222017616.2005751,0.829923273657289,0.0019457915429995547,0.14632352403356652,0.453529000698812,1.3309608540925266,0.6390374331550802,0.40641711229946526,0.031746031746031744,0.017260102808733583,0.10688767239031785,4.1679498946850554e+17,4.048714923863277e+17,1.0,0.27400085581483413,92,0.0,21,380,GradStudentatUniversityofOttawaArsenalFanFoodholicGoonertillIDieThatsme,0
83147002,83147002,anthonyedwards,281039830.27713704,5575.0,0.0021520081313869243,0.0943809280479694,0.9998206599713056,2.217391304347826,0.27124183006535946,1.0686274509803921,0.20846905537459284,0.06051172625090675,0.14500231491273832,621347719.8790681,3.464066846163786e+17,0.96875,0.2358271753175027,37,0.0,4,308,OfficialAnthonyEdwardsTwitterPage,0
239194161,239194161,kayivelisse,241597941.1016569,0.542528735632184,0.3926655979244576,2.5355182962517344,0.35171385991058124,2.100840336134454,0.379,0.568,0.11,0.059247361367607304,0.04734368080993083,1.1270584035354637e+17,2.0507571998753296e+17,0.990909090909091,0.3272654033740552,138,0.26666666666666666,27,7081,simplegirlloverofartspaceselfproclaimedQueenoffacialexpressionsprouddorkMaximumEffortElephantscartoonenthusiast,0
16143507,16143507,lights,316210585.0080049,1667.1615201900238,4.5370777197850005,5.471816827245674,0.9994005376650301,7.042253521126761,0.033,1.055,0.104,0.024049421519776074,0.10333916305916313,1.2221524693976022e+17,4.834416137944306e+17,0.9038461538461539,0.390195067071748,107,0.33333333333333337,41,20155,ScifiwififinewineSkinEarththealbumandcomicisherehttpstcoaWeRogtMC,0
135421739,135421739,sachin_rt,264996528.94249392,346153.71794871794,0.02543127650348376,0.7570695389883243,0.9999971111183868,2.4330900243309004,0.761,0.909,0.368,0.15462727863078216,0.29888823335394776,1.5860350742942432e+17,2.2012464525207146e+17,0.9293478260869565,0.466962058341716,12,0.8,1,2366,ProudIndian,0
16190898,16190898,RyanSeacrest,315929450.0411699,28434.649029982364,0.2094847441141544,4.090422085790349,0.9999648328758403,6.0606060606060606,0.915,1.273,0.227,0.14657385353300376,0.1409634674122174,1.055758709454602e+17,4.5525434572332365e+17,0.9118942731277533,0.38742325632908,158,0.8,35,15046,proudsonbrotherfriendmylabGeorgiasdadbroadcasterproducerpassionformusicfoodtravelartbringingsmilestokidsinhospitalsacrossUS,0
22225065,22225065,AdamAWanderer,301037946.9305291,0.311787072243346,0.4207522715707001,37.430305763413664,0.23768115942028986,125.0,0.07,0.246,1.066,0.31133711450647633,0.03130606271043775,2.0463773271581254e+17,2.9579805472606605e+17,0.9221388367729831,0.17368930507227875,90,-0.05842592592592594,23,133323,Veryoldpersonlowenergynotinterestedinmuchatalltiredworndownandout,0
3309952369,3309952369,voiceofskyler,97774966.45029712,6.114180478821363,2.028887425912251,1.2680546411951568,0.8594356717577013,3.3783783783783785,0.801,0.585,0.414,0.10024787946341521,0.1129916991341991,4.55671048950092e+17,4.028324431318603e+17,0.8333333333333334,0.2376775248142531,103,0.3875,19,1436,AudiobooknarratorandmusicianOriginalartworkaudiobooksandmusicavailableloopernarrator,0
26799554,26799554,Kenny_Mayne,298742976.00099397,226.37719298245614,0.6706822121211424,8.729569594939441,0.9956020215269472,7.6923076923076925,0.081,0.703,0.619,0.20439052146179035,0.08994997168109665,1.697355425349208e+17,4.182171141019598e+17,0.7108239095315024,0.3927168427047955,23,0.0,5,30444,httpstcojkptstlHRp,0
21421109,21421109,catherinedwyer,301676456.17686296,0.7100271002710027,0.02892635411655724,0.0644398977844097,0.4152139461172742,1.3333333333333333,0.03571428571428571,0.5089285714285714,0.20982142857142858,0.03937412100473335,0.06605477607709749,1.0112620682668746e+17,2.675788567486643e+17,0.8936170212765957,0.2052890966207211,0,0.0,0,225,,0
501035794,501035794,ilkinhasanov89,206810507.13259602,0.6368330464716007,2.352483956185408,0.5497902479737163,0.3890641430073607,3.484320557491289,0.244,0.834,0.139,0.03305032384977244,0.005215104617604619,2.951317995254898e+17,3.902259291175382e+17,1.0,0.1316806418019244,109,0.0,16,1321,MultimediaproduceratBBCAzerbaijanMAgraduateCaucasusSchoolofJournalismandMediaManagementatGIPA,0
72915722,72915722,CharlizeAfrica,284316470.424593,2437.1832669322707,0.02856535179925156,0.5448688912346601,0.9995898585583937,1.447178002894356,0.765,0.841,0.492,0.12075027063922064,0.13085696608946606,1.3170295039443742e+17,4.862026869382501e+17,0.926829268292683,0.2247989212760122,0,0.0,0,1793,,0
1866615566,1866615566,Rugvds,157609102.7236781,0.3665158371040724,0.1682948480869379,0.12608408814330854,0.2682119205298013,1.393939393939394,0.5695652173913044,0.8956521739130435,0.25301204819277107,0.0661970569786313,0.09100542139698772,1.244259140932081e+17,3.0506619699742355e+17,1.0,0.5457775007775175,82,0.0,14,250,Caloriesaretinybeingsinyourclosetthatsewyourclothestightereverynight,0
21554757,21554757,ScottStapp,301541922.89206696,558.5742574257425,1.8695907839049983,1.5057010834361326,0.9982129270838863,2.2172949002217295,0.519,1.412,0.43,0.2151366282109484,0.11786467442279934,1.6737960576830582e+17,4.068737230863682e+17,0.6930232558139535,0.24895344415241993,76,0.8,14,5252,ProudfatherhusbandVoiceofCreedManagementscottstappmgmtgmailcom,0
231673318,231673319,JoeSpeeds,243237372.327152,0.5285714285714286,0.01278750863915986,0.06571358606234928,0.34579439252336447,1.3120567375886525,0.07027027027027027,1.135135135135135,0.173,0.129513692626454,0.0795188636363636,2.1080715943876278e+17,2.8402088668560573e+17,0.8265895953757225,0.2375095230678293,131,0.0,30,9745,ADLINKIoTbuildingAccessibleOllimadeMQTTopenlaunchedibmiotaccessibilityviaedgegoROSROSIoTadlinktech,0
223277612,223277612,sukiebearz,245245509.37012005,0.448559670781893,2.3202479892964307,2.02995276561282,0.3096590909090909,5.025125628140704,0.059,0.857,0.293,0.19757198710719315,0.061073428030302995,3.0177782491455546e+17,4.067481231486199e+17,0.9931740614334471,0.6234035822029016,78,-0.4,21,5786,Alldogsaregooddogsdontmegt,0
32213059,"""32213059""","""mega0.0omous""",296912789.95492697,1.182515757741847,27.641571120078353,31.9660409423279,0.5418131592164741,35.714285714285715,0.393,1.651,0.088,0.08572455032334524,0.12056659301346785,2.5330311255247994e+17,2.8766435942453328e+17,0.9204545454545454,0.31454069962174613,0,0.0,0,110627,,0
254136706,254136706,CoryTV,238785644.56778002,35.31936813186813,1.2674932806276353,3.4294322905477386,0.9724664813449065,3.7735849056603774,0.503,1.849,0.487,0.12902825497600007,0.07945039411976906,1.2135478725979838e+17,4.797940843880896e+17,0.5749486652977412,0.2567861945874852,32,0.0,5,9504,Ripplechiefmarketstrategist,0
125499355,125499355,dfjsteve,267532805.295727,399.9056603773585,1.189428711922838,0.5864791042226103,0.9975056475903614,1.8656716417910448,0.212,1.34,0.73,0.2120480939566473,0.1223564375386518,1.3652824274880936e+17,3.651758062345479e+17,0.9452054794520548,0.19239114493444537,151,0.05,35,1838,VCCofounderofDFJandFutureVenturessupportingpassionatefounderswhoareforgingthefutureTwittersuggestedRocketShipBuilder,0
100803521,100803521,forehandloop,274559498.7893641,0.42957042957042957,9.230995872207572,2.0262624402108322,0.3004891684136967,2.2271714922048997,0.217,0.947,0.319,0.10508322701841123,0.04197620858308353,2.933993708029052e+17,3.4325785777763117e+17,0.9937304075235109,0.16960058807613101,145,0.19583333333333333,31,6465,PoetTheoreticalPhysicsTechAIMLNLPIPLawStartupSocialGoodNonProfitBerkeleyXJTUBookprojectTowardsApparentEventHorizon,0
25961982,25961982,KishoreGSundar,299050827.1086979,2.165775401069519,1.2530204434572565,4.570621031933087,0.6841216216216216,5.0,0.216,0.735,0.158,0.0593342769393605,0.0422847907647908,1.5067372369068627e+17,2.221304932735392e+17,0.9810126582278481,0.5230753048197776,39,0.0,12,15903,DeveloperGamerLFCHelloWorld,0
34701524,34701524,richeisen,296327726.19441795,1137.703373015873,0.5831381430930546,13.375439588125394,0.9991218081691007,14.084507042253522,0.408,1.49,0.192,0.04334275683076994,0.09112128856593138,1.5258222690800618e+17,4.8743565602787526e+17,0.9947916666666666,0.5566778318081197,75,0.0,16,46442,ThisismyofficialTwitterButasalwaystheyellowlineisunofficial,0
25844958,25844958,SammieAlways,299096701.125391,115.27777777777777,0.4330158089764545,18.42122624311441,0.9913999044433827,9.433962264150944,0.368,0.977,0.332,0.09392505028702203,0.12269769756037614,5.360253664567891e+16,4.286338546055907e+17,0.9668674698795181,0.43668015064408783,120,0.0,26,63960,AGodfearingmansimplytryingtofindmywayMusicismyLifeForbookingbooksammiegmailcomSAIGSammieAlways,0
2206028467,2206028467,XsGonnaX,151841161.728508,2.8,0.0,6.084484532935074,0.7368421052631579,22.22222222222222,0.0,0.0,0.0,0.4232726428511179,0.0006946969696969697,934026940.6088974,1382526776.346201,0.0,0.0,51,0.0,10,10693,TweetersgonnatweetBroughttoyoubyrfreebern,1
2425231,2425231,Fact,361862097.5528829,1813132.0,0.029606858724501542,141.84837026900462,0.9999994484684797,125.0,0.0,0.003,0.335,0.047508545203624304,0.06129249007936506,0.0,4.811693935010279e+17,0.808955223880597,0.560427331555509,132,0.3181818181818182,29,598392,InterestingfactsaboutlifeandtheworldweliveinIfyoudliketowriteanarticleforoursitevisithttpstcoMonPYQZER,1
2704554914,2704554914,reverseocr,129756010.60576797,2269.0,0.0,3.100933807393998,0.9995594713656387,3.937007874015748,0.0,0.0,0.0,0.5998009707578655,0.0014339285714285719,0.0,3.0854684817645146e+17,0.0,0.0,159,-0.25,38,4657,AbotthatpicksawordandthendrawsrandomlyuntilanOCRlibraryhttptcoXmDeITWoFreadsthatwordxdailyAlsoonTumblrbytinysubversions,1
3045203078,3045203078,colorschemez,111834159.698524,1,0.0007725725326940541,24.298178725760696,1.0,23.25581395348837,0.0,0.0,0.0,0.2914549192703899,-0.0076332292707292715,0.0,4.0493496985801165e+17,0.0,0.0,137,-0.26923076923076916,35,32099,ImtryingtofindcolorsthatgowelltogetherImprobablynotverygoodatitbecauseImarobotwithnosenseofstyleImabot,1
3021641217,3021641217,BioCodePapers,113599731.37107992,1,0.0,2.120455718448325,1.0,3.9840637450199203,0.0,0.0,1.001,0.24211154601068965,-0.00704763347763347,0.0,3.6334368762036525e+17,1.0,0.749078271997191,142,0.0,28,2866,TwitterbotofbioinformaticspapersinPubMedreportingcodeingithubsourceforgebitbucketorgooglecodeCuratedbycaseybergman,1
2612605603,2612605603,gorillacities,131981122.51065493,1,0.0,3.358953095464168,1.0,7.142857142857143,0.0,0.0,0.0,0.75,0.0,0.0,1.578012815274377e+17,0.0,0.0,50,0.0,9,5131,Citiesgeneratedbygorillasbasbyderekarnold,1
2789337546,2789337546,CRISPR_papers,127025925.77871895,1,0.0,1.8038270423563199,1.0,3.236245954692557,0.0,0.0,1.0,0.28382930403681583,-0.007820627705627702,0.0,3.8019058502621626e+17,1.0,0.75,65,0.0,9,2732,AutomaticTwitterbotforpapersonCRISPRCasgenomeengineering,1
3227854754,3227854754,not_a_cop_bot,104143303.62836003,1,0.0,6.023914914767132,1.0,7.936507936507937,0.0,0.963,0.0,0.06275661968476808,0.04060704462204461,3.548677930450032e+17,4.077149803336613e+17,0.0,0.0,50,-0.8,11,7260,LookingtostickittothemanyeahIhatetheman,1
3262004991,3262004991,MltplSclppr,105050034.08035493,239.0,0.0,18.776881104971228,0.9958333333333333,7.8125,0.0,0.0,1.0,0.23011636356057186,0.01096889129389129,0.0,3.7509796682159475e+17,1.0,0.75,0,0.0,0,23072,,1
2986319204,2986319204,theDesireBot,115380533.05398798,134.0,0.005241785455411326,42.42401617012476,0.9925925925925926,43.47826086956522,0.0,0.0,0.0,0.44486017747841267,0.0729978642191142,0.0,3.19618979057538e+17,0.0,0.0,150,-0.25,38,57853,TwitterbotpostingtweetsstartingwithIjustwantrandomFlickrimageUpdatesxperhourMadebyavoisionpoweredbyeveryoneelse,1
3304794002,3304794002,VillanelleBot,98269442.29742408,100.0,0.21101167886187902,8.573228669092426,0.9900990099009901,4.761904761904762,0.0,0.0,1.0,0.2840672661778242,0.031492285954785953,0.0,2.148404413338708e+17,1.0,0.8333333333285938,154,-0.4,37,9815,PoemsinthevillanelleformusingrandomTwitterpostsItweettorhymeandtakemytweetingslowBuiltbyavoisionpoweredbyeveryoneelse,1
