id,id_str,screen_name,location,Age,In-out-ratio,favorites-ratio,Status-ratio,Account-rep,Avg-tpd,Hashtags-ratio,User-mentions-ratio,Mal-url-ratio,Url-ratio,bot
7.62E+17,"""761840017312407553""","""pokemon_sokuho""","""""",,,,,,,,,,,1
2360867960,2360867960,IT_papers,France,,,,,,,,,,,1
8.27E+17,8.27E+17,JadenLuAJ,,,,,,,,,,,,1
3401604683,3401604683,the_ephemerides,The Outer Planets,,,,,,,,,,,1
1378013310,1378013310,Dentagama,New York City,,,,,,,,,,,1
2781522928,2781522928,NRPS_papers,Newcastle,,,,,,,,,,,1
2833137944,2833137944,spellwithout,,,,,,,,,,,,1
1915192916,1915192916,EdTaters,,,,,,,,,,,,1
2300333096,2300333096,ghost_things,,,,,,,,,,,,1
3553844302,3553844302,SilviaCeausu,,,,,,,,,,,,1
8.41E+17,8.41E+17,lois_caskey,"League City, TX",,,,,,,,,,,1
2429577848,2429577848,wadinfo_txt,E1M1,,,,,,,,,,,1
2273662856,2273662856,amiibo_oracle,,,,,,,,,,,,1
7.7E+17,7.7E+17,taizeutl1995,"Okauchee Lake, WI, USA",,,,,,,,,,,1
2661230324,2661230324,PROGRAMR_BAT,A:\GARBAGE.DAT,,,,,,,,,,,1
4638992359,4638992359,ebooks_goetia,,,,,,,,,,,,1
2372788392,2372788392,SRMicro_papers,,,,,,,,,,,,1
2649864229,2649864229,BenghaziWord,,,,,,,,,,,,1
7.16E+17,7.16E+17,Janalamar35,,,,,,,,,,,,1
3296811423,3296811423,manygardens,"Garden City, NY",,,,,,,,,,,1
3004140602,3004140602,viralhulk,,,,,,,,,,,,1
235725501,235725501,hold_thepresses,worldwide,,,,,,,,,,,1
2791288752,2791288752,racismdetector,,,,,,,,,,,,1
2427853874,2427853874,sailorclones,At sea,,,,,,,,,,,1
2902966336,2902966336,colombia_bot,Colombia,,,,,,,,,,,1
2954077559,2954077559,ebo_hayes,"Lakeview city, MO, USA",,,,,,,,,,,1
7.93E+17,7.93E+17,jrr9bNVRCcUXfa1,,,,,,,,,,,,1
2336034588,2336034588,lava_mite,"@_knutaf's desk, near Seattle",,,,,,,,,,,1
2570281736,2570281736,WWE_Network_Bot,,,,,,,,,,,,1
2465313098,2465313098,ROBODRUDGE,The Internet,,,,,,,,,,,1
3887467873,3887467873,infinite_scream,the void,,,,,,,,,,,1
7.7E+17,7.7E+17,TF_binding_bot,,,,,,,,,,,,1
2360784260,2360784260,EMR_research,"Manchester, UK",,,,,,,,,,,1
3328511613,3328511613,wikishoutouts,Worldwide,,,,,,,,,,,1
2820127624,2820127624,Exome_seq,Cambridge,,,,,,,,,,,1
22195977,"""22195977""","""rrsarq""","""Brasil""",,,,,,,,,,,1
2944562226,"""2944562226""","""b2a6813979744ac""","""""",,,,,,,,,,,1
7.83E+17,7.83E+17,Ferguson2426,,,,,,,,,,,,1
8.16E+17,8.16E+17,keci256,,,,,,,,,,,,1
7.59E+17,7.59E+17,drake_schanae,,,,,,,,,,,,1
4841621954,4841621954,guijaoml,"Sugar Hill city, GA, USA",,,,,,,,,,,1
2847866239,2847866239,theseraps,,,,,,,,,,,,1
4060780810,4060780810,FordPinesBot,,,,,,,,,,,,1
2727019322,2727019322,untag_me,,,,,,,,,,,,1
2205976656,2205976656,magicpixx,,,,,,,,,,,,1
195737016,"""195737016""","""alertmessages""","""UK""",,,,,,,,,,,1
8.4E+17,8.4E+17,stevinbeijing,Beijing,,,,,,,,,,,1
8.4E+17,8.4E+17,kaylawillis258,,,,,,,,,,,,1
8.25E+17,8.25E+17,GRahamwbeeey,"Plantation Key, FL, USA",,,,,,,,,,,1
7.96E+17,7.96E+17,HeroGraveyard,,,,,,,,,,,,1
86391789,86391789,big_ben_clock,Up a tower.,,,,,,,,,,,1
7.46E+17,7.46E+17,ismail_abaid,Morocco,,,,,,,,,,,1
70819324,70819324,Tink0074,,,,,,,,,,,,1
8.26E+17,8.26E+17,Taimanglo2526,,,,,,,,,,,,1
7.42E+17,7.42E+17,WYR_bot,EC2,,,,,,,,,,,1
4840697772,4840697772,GregorybBcreati,"Brandon, United States",,,,,,,,,,,1
740492497,740492497,benjamin_ha2005,,,,,,,,,,,,1
8.05E+17,8.05E+17,_ku_bot,Australia // Sweden,,,,,,,,,,,1
3337061638,3337061638,YouLookNiceBot,This Very World,,,,,,,,,,,1
2362955472,2362955472,hotspot_papers,,,,,,,,,,,,1
1917793657,1917793657,Exosaurs,,,,,,,,,,,,1
2324643883,2324643883,muahaha_bot,out doing evil,,,,,,,,,,,1
2802530325,2802530325,AnoncoinPrice,,,,,,,,,,,,1
7.38E+17,7.38E+17,nope_nooope,,,,,,,,,,,,1
2822553126,2822553126,mrwrongbot,,,,,,,,,,,,1
3440257097,3440257097,MassBudgetBot,"Beacon Hill, Boston",,,,,,,,,,,1
7.49E+17,7.49E+17,biorxiv_cancer,,,,,,,,,,,,1
4854705852,4854705852,yosefo25,"New Jersey, USA",,,,,,,,,,,1
2194540786,2194540786,Adamhuzz,Lagos,,,,,,,,,,,1
4707039502,4707039502,abretonoa,"Laval, Qu¬_bec",,,,,,,,,,,1
7.7E+17,7.7E+17,LACMAbot,,,,,,,,,,,,1
7.54E+17,7.54E+17,SubbaEric,,,,,,,,,,,,1
1207571503,1207571503,FuckYeahIrony,BOT OF CAETFOOD ,,,,,,,,,,,1
8.41E+17,8.41E+17,JackMax002,"Ohio, USA",,,,,,,,,,,1
2929068535,2929068535,cash_jobs_hope,Now,,,,,,,,,,,1
8.24E+17,8.24E+17,LeannArtz,,,,,,,,,,,,1
707769469,"""707769469""","""AutoFollowPeeps""","""All over the world""",,,,,,,,,,,1
8.26E+17,8.26E+17,GodeauCottongim,,,,,,,,,,,,1
2966482749,2966482749,DungeonCrawlr,a dank dungeon,,,,,,,,,,,1
60261918,60261918,SciTechRangers,Oceanfront property in Utah,,,,,,,,,,,1
8.19E+17,8.19E+17,dogbreedbot,,,,,,,,,,,,1
2306166067,2306166067,555uhz,,,,,,,,,,,,1
3765991992,3765991992,moonshotbot,Mare Tranquilitatis,,,,,,,,,,,1
2355397358,2355397358,YourADickRD,,,,,,,,,,,,1
28668072,28668072,Aerie,,,,,,,,,,,,1
1641959030,1641959030,FavThingsBot,Swiss/Austrian Border,,,,,,,,,,,1
3091533046,3091533046,nondenotative,,,,,,,,,,,,1
7.24E+17,7.24E+17,ErinChL,"Denver, CO",,,,,,,,,,,1
847720063,847720063,avadim11,,,,,,,,,,,,1
8.28E+17,8.28E+17,evanescence_exe,,,,,,,,,,,,1
3063598804,"""3063598804""","""ShropshirePulse""","""Shropshire""",,,,,,,,,,,1
7.06E+17,7.06E+17,GlitchLogos,,,,,,,,,,,,1
2810297102,2810297102,MoMARobot,,,,,,,,,,,,1
1203840834,1203840834,netflix_bot,Silicon Valley,,,,,,,,,,,1
3243820756,3243820756,LandsatBot,Heliosynchronous orbit,,,,,,,,,,,1
2363567209,2363567209,meiosis_papers,"Kyoto, Japan",,,,,,,,,,,1
3345817235,3345817235,emojiidioms_txt,,,,,,,,,,,,1
7.4E+17,7.4E+17,gokejian,,,,,,,,,,,,1
252903217,252903217,akramEldesouky,,,,,,,,,,,,1
563838090,563838090,HundredZeros,Amazon Kindle,,,,,,,,,,,1
467994988,467994988,hartman_rob,,,,,,,,,,,,1
2349478550,2349478550,Botstache,,,,,,,,,,,,1
8.41E+17,8.41E+17,Rajesh37123986,Salem,,,,,,,,,,,1
3116170476,3116170476,GrinchPhonebook,"Whoville, A Snowflake",,,,,,,,,,,1
3395796335,3395796335,regulon_papers,,,,,,,,,,,,1
7.81E+17,7.81E+17,MIikoeml,"Ponderosa Park, CO, USA",,,,,,,,,,,1
7.46E+17,7.46E+17,cellendipity,"Asker, Norway",,,,,,,,,,,1
122264472,122264472,earthquakeBot,Everywhere,,,,,,,,,,,1
1560581215,1560581215,PlantEcologyBot,,,,,,,,,,,,1
3091509190,3091509190,skyree_21,,,,,,,,,,,,1
3305536529,3305536529,dungeon_junk,Inside an old chest.,,,,,,,,,,,1
8.41E+17,8.41E+17,Chevyluvr97,,,,,,,,,,,,1
1869088058,1869088058,only_a_comment,,,,,,,,,,,,1
8E+17,8E+17,a10n_bot,,,,,,,,,,,,1
2432658721,2432658721,WiseWrestlers,The Internet,,,,,,,,,,,1
3341872095,3341872095,CODEC_BOT,Outer Heaven,,,,,,,,,,,1
7.3E+17,7.3E+17,ryrykpop966,,,,,,,,,,,,1
4070528699,4070528699,ArxivBot,,,,,,,,,,,,1
562127573,562127573,Juaanda_SA,"Cali, Valle del Cauca",,,,,,,,,,,1
2192567898,2192567898,G33k3rGeek,In your Face!,,,,,,,,,,,1
569559818,569559818,modofanpage,Ferrara,,,,,,,,,,,1
8.14E+17,8.14E+17,M_Richardsonzz,"Micco, FL, USA",,,,,,,,,,,1
3064032130,3064032130,emily_testbot,"Oxford, England",,,,,,,,,,,1
2619381344,2619381344,opus_exe,,,,,,,,,,,,1
3168258306,3168258306,botmistress,,,,,,,,,,,,1
4659081836,4659081836,xxarchive,,,,,,,,,,,,1
1652906047,1652906047,GameCritBot,,,,,,,,,,,,1
2412432132,"""2412432132""","""Attack_On_Tita4""","""""",,,,,,,,,,,1
7.43E+17,7.43E+17,WhatsOnSteam,"Boston, MA",,,,,,,,,,,1
3300343275,3300343275,max_kompressor,"Amsterdam, Noord-Holland",,,,,,,,,,,1
2593825634,2593825634,airport_exe,all of the places,,,,,,,,,,,1
88511740,88511740,VEGFRSSfeeds,,,,,,,,,,,,1
2916276996,2916276996,two_artists,,,,,,,,,,,,1
8.17E+17,"""817153087701778432""","""PoGoCV""","""""",,,,,,,,,,,1
8.04E+17,8.04E+17,AgusBJ_GD,,,,,,,,,,,,1
2381877092,2381877092,worm_papers,Manchester,,,,,,,,,,,1
4730923097,4730923097,NYPLpostcards,"New York, New York",,,,,,,,,,,1
2713246598,2713246598,tldr_bot,In a secret robot base.,,,,,,,,,,,1
2388066398,2388066398,badjokebot,,,,,,,,,,,,1
1963165520,1963165520,MakeAGifOf,GIFTown,,,,,,,,,,,1
2366009953,2366009953,dariusbots,"Botston, Kazemistan",,,,,,,,,,,1
8.22E+17,8.22E+17,onlineadvantag,United States,,,,,,,,,,,1
2578984260,2578984260,everybird_,,,,,,,,,,,,1
90055464,90055464,Betelgeuse_3,The beyond,,,,,,,,,,,1
3187370910,3187370910,ceasedesistbot,,,,,,,,,,,,1
2871257938,2871257938,V_and_A_Bot,,,,,,,,,,,,1
3219645732,3219645732,pomological,,,,,,,,,,,,1
1657914763,1657914763,FridayFridayBot,,,,,,,,,,,,1
2820227945,2820227945,RNA_seq,Cambridge,,,,,,,,,,,1
2521612514,2521612514,endingsummary,,,,,,,,,,,,1
8.4E+17,8.4E+17,hewenqiseven,Î±±_Ÿì¥_ë_ÍÎ__,,,,,,,,,,,1
7.92E+17,7.92E+17,zzbrittenybcraz,"Big Stone city, SD, USA",,,,,,,,,,,1
8.09E+17,8.09E+17,TheLegion24,,,,,,,,,,,,1
3378113121,3378113121,holidaybot4000,,,,,,,,,,,,1
3247932928,3247932928,GestaltungBot,,,,,,,,,,,,1
8.28E+17,8.28E+17,big_cases,,,,,,,,,,,,1
2208109128,2208109128,BestOfTheBots,,,,,,,,,,,,1
7.02E+17,7.02E+17,unchartedatlas,,,,,,,,,,,,1
8.04E+17,8.04E+17,zoegoko25,"Rutland city, IA, USA",,,,,,,,,,,1
4478644044,4478644044,ReadLaterBot,"San Francisco, CA",,,,,,,,,,,1
2525186874,2525186874,SketchCharacter,"Toronto, ON",,,,,,,,,,,1
17691236,17691236,binsumi,London,,,,,,,,,,,1
2915177765,2915177765,Every_User_,The Database,,,,,,,,,,,1
2594227668,2594227668,DefiniteJoke,,,,,,,,,,,,1
3056108908,3056108908,knock2bot,,,,,,,,,,,,1
3010466439,3010466439,WeBustedGhosts,"New York, NY",,,,,,,,,,,1
64119853,64119853,IAM_SHAKESPEARE,Tweeting from the Grave,,,,,,,,,,,1
7.88E+17,7.88E+17,BrunoTSaraiva,"Lisbon, Portugal",,,,,,,,,,,1
3375946781,3375946781,TheAlotShepherd,"Alot, India",,,,,,,,,,,1
7.81E+17,7.81E+17,xiehl16,"Port Saint John, United States",,,,,,,,,,,1
3042707729,3042707729,fRIEND_ASKING,#botally,,,,,,,,,,,1
8.13E+17,8.13E+17,tomas_Sabo_,,,,,,,,,,,,1
1179268759,1179268759,EctoHime,EMOTICON ASCII ART ,,,,,,,,,,,1
3285702793,3285702793,emoji_haiku,,,,,,,,,,,,1
2243413752,2243413752,very_scared,,,,,,,,,,,,1
3230028859,3230028859,contrarybot,,,,,,,,,,,,1
8.25E+17,8.25E+17,LokkenGeorgie,,,,,,,,,,,,1
2821811304,2821811304,iknowwwright,i know right?,,,,,,,,,,,1
4905951839,4905951839,JlacyPeteswife,"Mount Vernon, VA",,,,,,,,,,,1
7.48E+17,7.48E+17,biorxiv_genetic,,,,,,,,,,,,1
7.43E+17,7.43E+17,ctelyricsbot,,,,,,,,,,,,1
2528959842,2528959842,neverwords,"Wqh Rcqhdnwdm, DQ",,,,,,,,,,,1
2938273641,2938273641,JC_pathogenomic,Somewhere in the ether.,,,,,,,,,,,1
970160550,970160550,Shadow_Bot_PKMN,Jail or other places.,,,,,,,,,,,1
4219364481,4219364481,liketocontinue,,,,,,,,,,,,1
3230928426,3230928426,mdurkinlv,,,,,,,,,,,,1
27636553,27636553,thomp27,,,,,,,,,,,,1
7.33E+17,7.33E+17,rm_everyfile,,,,,,,,,,,,1
3032039437,3032039437,clubstatuses,,,,,,,,,,,,1
2450075888,2450075888,StckMrktStatus,"$$$$$, $$$",,,,,,,,,,,1
2566358196,2566358196,godtributes,AAARRGH,,,,,,,,,,,1
2902153748,2902153748,JPGglitchbot,,,,,,,,,,,,1
2245830582,2245830582,dungeon_bot,"A cold, wet dungeon.",,,,,,,,,,,1
2868997636,2868997636,everyhaiku,,,,,,,,,,,,1
7.02E+17,7.02E+17,MakingInvisible,,,,,,,,,,,,1
2272313400,2272313400,PARANOIABOT,•_¥•_Ò•_É•__•_É•_Ó,,,,,,,,,,,1
8.34E+17,8.34E+17,Delee1087,,,,,,,,,,,,1
2954192578,2954192578,nohemigbeei,"Haysville borough, PA, USA",,,,,,,,,,,1
8.03E+17,8.03E+17,VitaminNext,"Auburn, AL",,,,,,,,,,,1
7.13E+17,7.13E+17,pikachaplin,Hollywood,,,,,,,,,,,1
8.41E+17,8.41E+17,Chell56704574,,,,,,,,,,,,1
7.94E+17,7.94E+17,Two_Headed_Coin,The Royal Mint,,,,,,,,,,,1
2300780772,2300780772,ATArchiveBot,"The Net, vast and infinite",,,,,,,,,,,1
7.94E+17,7.94E+17,JohnKorosec1,"Ohio, USA",,,,,,,,,,,1
4925341654,4925341654,msturgeo1,,,,,,,,,,,,1
1030968444,"""1030968444""","""HorizHealthShop""","""Greenville, SC""",,,,,,,,,,,1
2812993596,2812993596,EvoBehGe_papers,,,,,,,,,,,,1
54880538,54880538,vipeeri,,,,,,,,,,,,1
3044443379,3044443379,desires_exe,,,,,,,,,,,,1
4849686428,4849686428,qutont16,"Lowell city, AR, USA",,,,,,,,,,,1
3326716344,3326716344,KennethTillma13,"Houston, TX, United States",,,,,,,,,,,1
749241866,749241866,ziallarry_lilo,Ç Neverland Ç,,,,,,,,,,,1
7.49E+17,7.49E+17,FelicaBdesigner,,,,,,,,,,,,1
108146158,108146158,Favstar_Bot,,,,,,,,,,,,1
1977579223,1977579223,NYT4thDownBot,"A coat closet, @nytimes ",,,,,,,,,,,1
2553428143,2553428143,acrostik,,,,,,,,,,,,1
2605376724,2605376724,gachfocal,An tIdirlÌ_on,,,,,,,,,,,1
180240257,180240257,Yoda_Bot,"Dagobah, Star Wars",,,,,,,,,,,1
2508960524,2508960524,MuseumBot,(not affiliated with the Met),,,,,,,,,,,1
8.41E+17,8.41E+17,nguyent69899248,,,,,,,,,,,,1
7.78E+17,7.78E+17,wynellbrownz,"Seabrook, United States",,,,,,,,,,,1
3689568203,3689568203,abotthat,,,,,,,,,,,,1
2668592653,2668592653,LSystemBot,,,,,,,,,,,,1
2426095681,2426095681,botsrcool,,,,,,,,,,,,1
8.41E+17,8.41E+17,Marygarcia207,"Santa Clara, CA",,,,,,,,,,,1
4052613553,4052613553,hplabs,"Palo Alto, CA",,,,,,,,,,,1
3240350423,3240350423,cant_miss_it,,,,,,,,,,,,1
3010455834,3010455834,twinsmodel,,,,,,,,,,,,1
1923002094,1923002094,AwlTags,,,,,,,,,,,,1
2520676766,2520676766,zeiseema,#botALLY,,,,,,,,,,,1
3049845738,3049845738,belsfreefollow,,,,,,,,,,,,1
7.74E+17,7.74E+17,xzavierm18,"Riverdale city, ND, USA",,,,,,,,,,,1
8.41E+17,8.41E+17,RiyazBedrekar,"Bijapur, India",,,,,,,,,,,1
8.25E+17,8.25E+17,baunvez28,"Metamora village, IL, USA",,,,,,,,,,,1
8.25E+17,8.25E+17,ellygdesign,"Lima village, IL, USA",,,,,,,,,,,1
2836454975,2836454975,BrianIsNotABot,,,,,,,,,,,,1
4848802583,4848802583,which_one_bot,Tumblr,,,,,,,,,,,1
3249830428,3249830428,metal_or_magic,PHYREXIA,,,,,,,,,,,1
3250242598,3250242598,hotter_exe,,,,,,,,,,,,1
7.41E+17,7.41E+17,JasminPCv,,,,,,,,,,,,1
2955192319,2955192319,zujiaaz17,"Canon city, CO, USA",,,,,,,,,,,1
174956683,174956683,mhzhai,,,,,,,,,,,,1
7.98E+17,7.98E+17,500dollarwords,"Paris, France",,,,,,,,,,,1
8.41E+17,8.41E+17,N_ChuiYing,,,,,,,,,,,,1
2954973583,2954973583,Rom_Adamsxx,"Eureka town, MT, USA",,,,,,,,,,,1
21287212,21287212,FintechBot,England,,,,,,,,,,,1
2418365564,2418365564,AutoCharts,,,,,,,,,,,,1
7.51E+17,7.51E+17,TCmiamey,"Richmond, United States",,,,,,,,,,,1
2580734636,2580734636,OrangeYoshiOne,,,,,,,,,,,,1
2257986397,2257986397,BitcoinSpreads,The Earth,,,,,,,,,,,1
3255468493,3255468493,action_inaction,where you do the thing,,,,,,,,,,,1
4850091252,4850091252,wucooagl,"Roosevelt, United States",,,,,,,,,,,1
2883171442,2883171442,VeryOldTweets,,,,,,,,,,,,1
3077727070,3077727070,whistleboca,,,,,,,,,,,,1
7.07E+17,7.07E+17,mixed_reactions,,,,,,,,,,,,1
4870351817,4870351817,MakeUSABotAgain,,,,,,,,,,,,1
2861324512,2861324512,fruitWormPapers,,,,,,,,,,,,1
8.14E+17,8.14E+17,g_emiamiz,"Hermosa Beach city, CA, USA",,,,,,,,,,,1
8.25E+17,8.25E+17,masjones28,"Manley Hot Springs, AK, USA",,,,,,,,,,,1
8.41E+17,8.41E+17,sugar_zine,"Bangkok, Thailand",,,,,,,,,,,1
2366030767,2366030767,asthma_papers,,,,,,,,,,,,1
8.4E+17,8.4E+17,PopMa98,,,,,,,,,,,,1
7.58E+17,7.58E+17,monfactory_bot,Duran Duran Universe,,,,,,,,,,,1
2954427089,2954427089,MarlaQ93,"Arrowsmith village, IL, USA",,,,,,,,,,,1
3753944357,3753944357,boy2bot,,,,,,,,,,,,1
3293035737,3293035737,BEd_UOIT,"Oshawa, Ontario",,,,,,,,,,,1
3350114513,3350114513,trutherbotpink,the internets,,,,,,,,,,,1
7.31E+17,7.31E+17,okcubot,,,,,,,,,,,,1
2363777570,2363777570,JustDiedBot,,,,,,,,,,,,1
7.54E+17,7.54E+17,rrpxpqtlvrdpryO,,,,,,,,,,,,1
232222365,"""232222365""","""one_piece_meige""","""""",,,,,,,,,,,1
7.95E+17,7.95E+17,tiny_nutrition,,,,,,,,,,,,1
2982020236,2982020236,GamesMemes,Hyrule,,,,,,,,,,,1
4071214642,4071214642,thesefutures,...,,,,,,,,,,,1
125681713,125681713,PlantBiologyNSP,,,,,,,,,,,,1
8.26E+17,8.26E+17,MattSwulinski,"New York, NY",,,,,,,,,,,1
2509259174,2509259174,ohxeimoo,,,,,,,,,,,,1
858924511,858924511,YesYoureRacist,A dark corner of the Internet,,,,,,,,,,,1
8.3E+17,8.3E+17,SharenowEmord,,,,,,,,,,,,1
2513859613,2513859613,GenerateACat,,,,,,,,,,,,1
138874290,"""138874290""","""BTCMaster""","""Miami, Florida""",,,,,,,,,,,1
7.83E+17,"""782777086880559106""","""nycpokemap""","""NYC""",,,,,,,,,,,1
1927106185,1927106185,gameideamachine,,,,,,,,,,,,1
1046707844,1046707844,qoihaaqnd83,"Milroy, PA, USA",,,,,,,,,,,1
2889104828,2889104828,LCorduleRealtor,,,,,,,,,,,,1
7.77E+17,"""777341485377130497""","""POGOSouthCoast""","""Donations""",,,,,,,,,,,1
8.23E+17,8.23E+17,maurita_super,,,,,,,,,,,,1
7.83E+17,7.83E+17,Schnyder2885,,,,,,,,,,,,1
3184054019,3184054019,TheSiliconHill,"Washington, DC",,,,,,,,,,,1
3511659914,3511659914,soft_focuses,,,,,,,,,,,,1
214052034,214052034,Nathan60899955,,,,,,,,,,,,1
7.01E+17,7.01E+17,postcards_past,,,,,,,,,,,,1
8.41E+17,8.41E+17,zainulk87368485,,,,,,,,,,,,1
2577857738,2577857738,wordassocbot,,,,,,,,,,,,1
2295281700,2295281700,ClickerMaker,,,,,,,,,,,,1
8.41E+17,8.41E+17,Taz_Aadam,,,,,,,,,,,,1
2885019155,2885019155,DannyDevitoBot,,,,,,,,,,,,1
8.41E+17,8.41E+17,TaylorMichaell,,,,,,,,,,,,1
7.16E+17,7.16E+17,mfw_sh,Internet,,,,,,,,,,,1
8.02E+17,8.02E+17,loritas16,"Oronogo city, MO, USA",,,,,,,,,,,1
1049191608,1049191608,koreygonzalezi8,"Palmetto village, LA, USA",,,,,,,,,,,1
1939976834,1939976834,robotuaries,The Other Side,,,,,,,,,,,1
8.02E+17,8.02E+17,AJchica84,"Reydon town, OK, USA",,,,,,,,,,,1
2954505337,2954505337,Joyce_Ross86,"War city, WV, USA",,,,,,,,,,,1
810861216,"""810861216""","""RunnersKaskus""","""runningmankaskus@gmail.com""",,,,,,,,,,,1
7.92E+17,7.92E+17,traedwardsx,"Suisun, United States",,,,,,,,,,,1
2592349513,2592349513,newmantras,,,,,,,,,,,,1
1851777163,"""1851777163""","""ERIKSGT""","""Barnsley, South Yorkshire, UK""",,,,,,,,,,,1
2813647685,2813647685,phagepapers,France ,,,,,,,,,,,1
8.34E+17,"""834152167669903361""","""TravelTacticsUK""","""Blackpool, England""",,,,,,,,,,,1
4010618585,4010618585,dscovr_epic,Earth-Sun L1,,,,,,,,,,,1
2233923931,2233923931,SaveHumanities,,,,,,,,,,,,1
8.25E+17,8.25E+17,BLjellox,"Burney, CA, USA",,,,,,,,,,,1
8.32E+17,8.32E+17,IrlbeckFleming,,,,,,,,,,,,1
3415910890,3415910890,botsplain,,,,,,,,,,,,1
8.04E+17,8.04E+17,CandisAide,,,,,,,,,,,,1
7.57E+17,7.57E+17,lilboysivan,,,,,,,,,,,,1
2553203730,2553203730,everycanontroll,Internet,,,,,,,,,,,1
2790330776,2790330776,custom_ms,,,,,,,,,,,,1
4776235117,4776235117,sweetgirl4355,,,,,,,,,,,,1
3349538164,3349538164,Botston,,,,,,,,,,,,1
2565924884,2565924884,thematchbot,,,,,,,,,,,,1
2955482959,2955482959,brayanh27,"La Salle, United States",,,,,,,,,,,1
2510488908,2510488908,AppreciationBot,The Met,,,,,,,,,,,1
103601687,"""103601687""","""Naruto__bot""","""_____""",,,,,,,,,,,1
2954287204,2954287204,XOahoveck,"Tanacross, AK, USA",,,,,,,,,,,1
8.27E+17,8.27E+17,SoniaSlunaker,,,,,,,,,,,,1
2478060493,2478060493,thegrugq_ebooks,"Yo, Thailand",,,,,,,,,,,1
8.19E+17,8.19E+17,KellyKasula,,,,,,,,,,,,1
7.97E+17,7.97E+17,plot_o_matic,,,,,,,,,,,,1
8E+17,"""799696014005268480""","""IndyPokeAlertNE""","""Indianapolis, IN""",,,,,,,,,,,1
2951178175,2951178175,everysplain,man town,,,,,,,,,,,1
3154613740,3154613740,PRAYSSURANDO,,,,,,,,,,,,1
339764521,339764521,AZRERockStar,"Gilbert, Arizona",,,,,,,,,,,1
10729632,10729632,everyword,,,,,,,,,,,,1
2425960776,2425960776,uncle_nintendo,Nintendo,,,,,,,,,,,1
2810072312,2810072312,ASplant_papers,,,,,,,,,,,,1
3276405842,3276405842,quest_glitches,,,,,,,,,,,,1
8.1E+17,8.1E+17,jalpmiam,"Wallington, United States",,,,,,,,,,,1
2568853903,2568853903,botlang,"Botland, Great Bottain",,,,,,,,,,,1
7.74E+17,7.74E+17,EldqAdamsi,"Blairstown city, IA, USA",,,,,,,,,,,1
2515532684,2515532684,cohesin_papers,,,,,,,,,,,,1
3313059329,3313059329,thenewharperlee,,,,,,,,,,,,1
7.96E+17,7.96E+17,EffDonaldTrump,,,,,,,,,,,,1
2158121076,2158121076,BabellingBorges,,,,,,,,,,,,1
2275501320,2275501320,oneiropoiesis,Slumberland,,,,,,,,,,,1
1231625892,1231625892,dumpmon,,,,,,,,,,,,1
2198531326,2198531326,Germanwordfor,nyc,,,,,,,,,,,1
4071516275,4071516275,we_didnt_start,,,,,,,,,,,,1
3235274498,3235274498,FEveryStartup,,,,,,,,,,,,1
2817572184,2817572184,_smile_bot_,,,,,,,,,,,,1
2882533695,2882533695,Nematode_papers,Belfast,,,,,,,,,,,1
2373580531,2373580531,mitosis_papers,,,,,,,,,,,,1
2829300309,2829300309,Deer_ebooks,spooky forest,,,,,,,,,,,1
3003650570,3003650570,transcriptomes,On a server somewhere,,,,,,,,,,,1
2912846365,2912846365,evryshadeofgray,,,,,,,,,,,,1
743856512,743856512,J_D_Landis,New Hampshire,,,,,,,,,,,1
632248594,632248594,TheChocolateMoo,,,,,,,,,,,,1
7.95E+17,7.95E+17,landscapesorter,,,,,,,,,,,,1
2955156055,2955156055,paulenec22,"Morrison city, MO, USA",,,,,,,,,,,1
2361083388,2361083388,3D_Genome,,,,,,,,,,,,1
7.35E+17,7.35E+17,botacokewith,cokeland,,,,,,,,,,,1
3098498101,3098498101,ml_applications,very smart computer town,,,,,,,,,,,1
4844189389,4844189389,goevtal,"Leesburg, United States",,,,,,,,,,,1
7.26E+17,7.26E+17,TheHackerBOT,,,,,,,,,,,,1
7.18E+17,7.18E+17,badboy_11122,,,,,,,,,,,,1
4172927067,4172927067,UfklBot,,,,,,,,,,,,1
8.3E+17,"""829545003005276160""","""PoGoSanteeCA""","""""",,,,,,,,,,,1
3293518580,3293518580,journeybot,,,,,,,,,,,,1
7.65E+17,7.65E+17,tozid16,"Cedar Springs city, MI, USA",,,,,,,,,,,1
4858783658,4858783658,tennerKymberly_,"Napoleon city, MO, USA",,,,,,,,,,,1
2770883796,2770883796,Psykokwak_fr,,,,,,,,,,,,1
3415852677,3415852677,botathon,,,,,,,,,,,,1
1891837284,1891837284,countdown_omen,,,,,,,,,,,,1
1638637920,1638637920,loveastrologers,Jaipur,,,,,,,,,,,1
7.61E+17,7.61E+17,jacobletsplay,,,,,,,,,,,,1
2563336933,2563336933,everywordisgay,,,,,,,,,,,,1
7.95E+17,7.95E+17,HAL_4500,Discovery One,,,,,,,,,,,1
2855346988,2855346988,Yolowbot,,,,,,,,,,,,1
3017099491,3017099491,vikram_ghanote,,,,,,,,,,,,1
7.83E+17,7.83E+17,ANamariao89,"Baltimore village, OH, USA",,,,,,,,,,,1
2252115577,2252115577,TheBotOfMormon,"Manchester, NY",,,,,,,,,,,1
2668311541,2668311541,NotXbut,,,,,,,,,,,,1
7.9E+17,7.9E+17,cleoraobnowx,"Oakdale city, CA, USA",,,,,,,,,,,1
2817629347,2817629347,received_wisdom,,,,,,,,,,,,1
